country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation,lvl_gdp,GDP_for_group
Brazil,2015,female,25-34 years,466,17546090,2.66,Brazil2015,,"1,802,214,373,741",9431,Millenials,1.0,165477174790
Brazil,2015,female,75+ years,89,3802086,2.34,Brazil2015,,"1,802,214,373,741",9431,Silent,1.0,35857473066
Brazil,2015,female,15-24 years,397,17047218,2.33,Brazil2015,,"1,802,214,373,741",9431,Millenials,1.0,160772312958
Brazil,2015,male,5-14 years,79,16057040,0.49,Brazil2015,,"1,802,214,373,741",9431,Generation Z,1.0,151433944240
Brazil,2015,female,5-14 years,56,15430579,0.36,Brazil2015,,"1,802,214,373,741",9431,Generation Z,1.0,145525790549
Bulgaria,1985,male,75+ years,218,166200,131.17,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,G.I. Generation,0.0,339712800
Bulgaria,1985,female,75+ years,94,222700,42.21,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,G.I. Generation,0.0,455198800
Bulgaria,1985,male,55-74 years,345,881600,39.13,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,G.I. Generation,0.0,1801990400
Bulgaria,1985,male,35-54 years,278,1217500,22.83,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Silent,0.0,2488570000
Bulgaria,1985,female,55-74 years,168,952200,17.64,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,G.I. Generation,0.0,1946296800
Bulgaria,1985,male,25-34 years,105,624800,16.81,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Boomers,0.0,1277091200
Bulgaria,1985,male,15-24 years,77,603600,12.76,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Generation X,0.0,1233758400
Bulgaria,1985,female,35-54 years,91,1228400,7.41,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Silent,0.0,2510849600
Bulgaria,1985,female,25-34 years,36,619200,5.81,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Boomers,0.0,1265644800
Bulgaria,1985,female,15-24 years,31,575700,5.38,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Generation X,0.0,1176730800
Bulgaria,1985,male,5-14 years,11,667800,1.65,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Generation X,0.0,1364983200
Bulgaria,1985,female,5-14 years,2,632800,0.32,Bulgaria1985,0.6859999999999999,"17,155,421,053",2044,Generation X,0.0,1293443200
Bulgaria,1986,male,75+ years,172,165700,103.8,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,0.0,399834100
Bulgaria,1986,female,75+ years,96,223100,43.03,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,0.0,538340300
Bulgaria,1986,male,55-74 years,314,881400,35.63,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,0.0,2126818200
Bulgaria,1986,male,35-54 years,290,1217600,23.82,Bulgaria1986,,"20,249,294,118",2413,Silent,0.0,2938068800
Bulgaria,1986,male,25-34 years,123,624900,19.68,Bulgaria1986,,"20,249,294,118",2413,Boomers,0.0,1507883700
Bulgaria,1986,female,55-74 years,184,951900,19.33,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation,0.0,2296934700
Bulgaria,1986,male,15-24 years,64,603700,10.6,Bulgaria1986,,"20,249,294,118",2413,Generation X,0.0,1456728100
Bulgaria,1986,female,35-54 years,92,1228100,7.49,Bulgaria1986,,"20,249,294,118",2413,Silent,0.0,2963405300
Bulgaria,1986,female,15-24 years,38,575900,6.6,Bulgaria1986,,"20,249,294,118",2413,Generation X,0.0,1389646700
Bulgaria,1986,female,25-34 years,20,618800,3.23,Bulgaria1986,,"20,249,294,118",2413,Boomers,0.0,1493164400
Bulgaria,1986,male,5-14 years,12,667500,1.8,Bulgaria1986,,"20,249,294,118",2413,Generation X,0.0,1610677500
Bulgaria,1986,female,5-14 years,3,632900,0.47,Bulgaria1986,,"20,249,294,118",2413,Generation X,0.0,1527187700
Bulgaria,1987,male,75+ years,228,172900,131.87,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,0.0,580079500
Bulgaria,1987,female,75+ years,101,238800,42.29,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,0.0,801174000
Bulgaria,1987,male,55-74 years,346,849500,40.73,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,0.0,2850072500
Bulgaria,1987,male,35-54 years,283,1181700,23.95,Bulgaria1987,,"28,101,000,000",3355,Silent,0.0,3964603500
Bulgaria,1987,female,55-74 years,177,946200,18.71,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation,0.0,3174501000
Bulgaria,1987,male,25-34 years,110,634200,17.34,Bulgaria1987,,"28,101,000,000",3355,Boomers,0.0,2127741000
Bulgaria,1987,male,15-24 years,81,619800,13.07,Bulgaria1987,,"28,101,000,000",3355,Generation X,0.0,2079429000
Bulgaria,1987,female,35-54 years,81,1197400,6.76,Bulgaria1987,,"28,101,000,000",3355,Silent,0.0,4017277000
Bulgaria,1987,female,15-24 years,35,595300,5.88,Bulgaria1987,,"28,101,000,000",3355,Generation X,0.0,1997231500
Bulgaria,1987,female,25-34 years,28,625200,4.48,Bulgaria1987,,"28,101,000,000",3355,Boomers,0.0,2097546000
Bulgaria,1987,male,5-14 years,15,674100,2.23,Bulgaria1987,,"28,101,000,000",3355,Generation X,0.0,2261605500
Bulgaria,1987,female,5-14 years,7,640300,1.09,Bulgaria1987,,"28,101,000,000",3355,Generation X,0.0,2148206500
Bulgaria,1988,male,75+ years,204,172700,118.12,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,0.0,464217600
Bulgaria,1988,female,75+ years,102,241000,42.32,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,0.0,647808000
Bulgaria,1988,male,55-74 years,345,860200,40.11,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,0.0,2312217600
Bulgaria,1988,male,35-54 years,278,1180000,23.56,Bulgaria1988,,"22,555,941,176",2688,Silent,0.0,3171840000
Bulgaria,1988,female,55-74 years,165,962400,17.14,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation,0.0,2586931200
Bulgaria,1988,male,25-34 years,99,629400,15.73,Bulgaria1988,,"22,555,941,176",2688,Boomers,0.0,1691827200
Bulgaria,1988,male,15-24 years,78,624000,12.5,Bulgaria1988,,"22,555,941,176",2688,Generation X,0.0,1677312000
Bulgaria,1988,female,35-54 years,79,1197300,6.6,Bulgaria1988,,"22,555,941,176",2688,Silent,0.0,3218342400
Bulgaria,1988,female,25-34 years,39,620000,6.29,Bulgaria1988,,"22,555,941,176",2688,Boomers,0.0,1666560000
Bulgaria,1988,female,15-24 years,37,598100,6.19,Bulgaria1988,,"22,555,941,176",2688,Generation X,0.0,1607692800
Bulgaria,1988,male,5-14 years,21,669200,3.14,Bulgaria1988,,"22,555,941,176",2688,Generation X,0.0,1798809600
Bulgaria,1988,female,5-14 years,5,635500,0.79,Bulgaria1988,,"22,555,941,176",2688,Generation X,0.0,1708224000
Bulgaria,1989,male,75+ years,213,174000,122.41,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,0.0,455358000
Bulgaria,1989,male,55-74 years,345,869600,39.67,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,0.0,2275743200
Bulgaria,1989,female,75+ years,95,244200,38.9,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,0.0,639071400
Bulgaria,1989,male,35-54 years,289,1177800,24.54,Bulgaria1989,,"21,988,444,444",2617,Silent,0.0,3082302600
Bulgaria,1989,female,55-74 years,171,977600,17.49,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation,0.0,2558379200
Bulgaria,1989,male,25-34 years,107,623900,17.15,Bulgaria1989,,"21,988,444,444",2617,Boomers,0.0,1632746300
Bulgaria,1989,male,15-24 years,69,633700,10.89,Bulgaria1989,,"21,988,444,444",2617,Generation X,0.0,1658392900
Bulgaria,1989,female,35-54 years,83,1196400,6.94,Bulgaria1989,,"21,988,444,444",2617,Silent,0.0,3130978800
Bulgaria,1989,female,15-24 years,39,606700,6.43,Bulgaria1989,,"21,988,444,444",2617,Generation X,0.0,1587733900
Bulgaria,1989,female,25-34 years,28,614200,4.56,Bulgaria1989,,"21,988,444,444",2617,Boomers,0.0,1607361400
Bulgaria,1989,male,5-14 years,18,659300,2.73,Bulgaria1989,,"21,988,444,444",2617,Generation X,0.0,1725388100
Bulgaria,1989,female,5-14 years,3,625800,0.48,Bulgaria1989,,"21,988,444,444",2617,Generation X,0.0,1637718600
Bulgaria,1990,male,75+ years,174,179200,97.1,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,0.0,439219200
Bulgaria,1990,female,75+ years,98,252100,38.87,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,0.0,617897100
Bulgaria,1990,male,55-74 years,294,873400,33.66,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,0.0,2140703400
Bulgaria,1990,male,35-54 years,242,1177100,20.56,Bulgaria1990,0.695,"20,632,090,909",2451,Silent,0.0,2885072100
Bulgaria,1990,male,25-34 years,106,617000,17.18,Bulgaria1990,0.695,"20,632,090,909",2451,Boomers,0.0,1512267000
Bulgaria,1990,female,55-74 years,161,986100,16.33,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation,0.0,2416931100
Bulgaria,1990,male,15-24 years,90,646500,13.92,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,0.0,1584571500
Bulgaria,1990,female,35-54 years,86,1197400,7.18,Bulgaria1990,0.695,"20,632,090,909",2451,Silent,0.0,2934827400
Bulgaria,1990,female,25-34 years,30,606700,4.94,Bulgaria1990,0.695,"20,632,090,909",2451,Boomers,0.0,1487021700
Bulgaria,1990,female,15-24 years,26,618000,4.21,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,0.0,1514718000
Bulgaria,1990,male,5-14 years,14,649200,2.16,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,0.0,1591189200
Bulgaria,1990,female,5-14 years,2,615800,0.32,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X,0.0,1509325800
Bulgaria,1991,male,75+ years,203,176700,114.88,Bulgaria1991,,"10,943,548,387",1298,G.I. Generation,0.0,229356600
Bulgaria,1991,male,55-74 years,306,880600,34.75,Bulgaria1991,,"10,943,548,387",1298,Silent,0.0,1143018800
Bulgaria,1991,female,75+ years,74,250600,29.53,Bulgaria1991,,"10,943,548,387",1298,G.I. Generation,0.0,325278800
Bulgaria,1991,male,35-54 years,289,1180500,24.48,Bulgaria1991,,"10,943,548,387",1298,Boomers,0.0,1532289000
Bulgaria,1991,female,55-74 years,188,999700,18.81,Bulgaria1991,,"10,943,548,387",1298,Silent,0.0,1297610600
Bulgaria,1991,male,25-34 years,111,608100,18.25,Bulgaria1991,,"10,943,548,387",1298,Boomers,0.0,789313800
Bulgaria,1991,male,15-24 years,80,659600,12.13,Bulgaria1991,,"10,943,548,387",1298,Generation X,0.0,856160800
Bulgaria,1991,female,35-54 years,69,1202100,5.74,Bulgaria1991,,"10,943,548,387",1298,Boomers,0.0,1560325800
Bulgaria,1991,female,25-34 years,23,596900,3.85,Bulgaria1991,,"10,943,548,387",1298,Boomers,0.0,774776200
Bulgaria,1991,female,15-24 years,23,630000,3.65,Bulgaria1991,,"10,943,548,387",1298,Generation X,0.0,817740000
Bulgaria,1991,male,5-14 years,12,639800,1.88,Bulgaria1991,,"10,943,548,387",1298,Millenials,0.0,830460400
Bulgaria,1991,female,5-14 years,6,607300,0.99,Bulgaria1991,,"10,943,548,387",1298,Millenials,0.0,788275400
Bulgaria,1992,male,75+ years,206,164500,125.23,Bulgaria1992,,"10,350,515,464",1287,G.I. Generation,0.0,211711500
Bulgaria,1992,female,75+ years,104,234600,44.33,Bulgaria1992,,"10,350,515,464",1287,G.I. Generation,0.0,301930200
Bulgaria,1992,male,55-74 years,367,874400,41.97,Bulgaria1992,,"10,350,515,464",1287,Silent,0.0,1125352800
Bulgaria,1992,male,35-54 years,319,1126700,28.31,Bulgaria1992,,"10,350,515,464",1287,Boomers,0.0,1450062900
Bulgaria,1992,male,25-34 years,112,560600,19.98,Bulgaria1992,,"10,350,515,464",1287,Boomers,0.0,721492200
Bulgaria,1992,female,55-74 years,166,995100,16.68,Bulgaria1992,,"10,350,515,464",1287,Silent,0.0,1280693700
Bulgaria,1992,male,15-24 years,98,626200,15.65,Bulgaria1992,,"10,350,515,464",1287,Generation X,0.0,805919400
Bulgaria,1992,female,35-54 years,81,1154800,7.01,Bulgaria1992,,"10,350,515,464",1287,Boomers,0.0,1486227600
Bulgaria,1992,female,25-34 years,27,552500,4.89,Bulgaria1992,,"10,350,515,464",1287,Boomers,0.0,711067500
Bulgaria,1992,female,15-24 years,29,601100,4.82,Bulgaria1992,,"10,350,515,464",1287,Generation X,0.0,773615700
Bulgaria,1992,male,5-14 years,6,591000,1.02,Bulgaria1992,,"10,350,515,464",1287,Millenials,0.0,760617000
Bulgaria,1992,female,5-14 years,4,560000,0.71,Bulgaria1992,,"10,350,515,464",1287,Millenials,0.0,720720000
Bulgaria,1993,male,75+ years,141,156400,90.15,Bulgaria1993,,"10,829,710,145",1354,G.I. Generation,0.0,211765600
Bulgaria,1993,female,75+ years,96,225400,42.59,Bulgaria1993,,"10,829,710,145",1354,G.I. Generation,0.0,305191600
Bulgaria,1993,male,55-74 years,351,879900,39.89,Bulgaria1993,,"10,829,710,145",1354,Silent,0.0,1191384600
Bulgaria,1993,male,35-54 years,308,1122800,27.43,Bulgaria1993,,"10,829,710,145",1354,Boomers,0.0,1520271200
Bulgaria,1993,male,25-34 years,116,554600,20.92,Bulgaria1993,,"10,829,710,145",1354,Boomers,0.0,750928400
Bulgaria,1993,female,55-74 years,197,1008800,19.53,Bulgaria1993,,"10,829,710,145",1354,Silent,0.0,1365915200
Bulgaria,1993,male,15-24 years,97,628100,15.44,Bulgaria1993,,"10,829,710,145",1354,Generation X,0.0,850447400
Bulgaria,1993,female,25-34 years,45,545500,8.25,Bulgaria1993,,"10,829,710,145",1354,Boomers,0.0,738607000
Bulgaria,1993,female,35-54 years,72,1154100,6.24,Bulgaria1993,,"10,829,710,145",1354,Boomers,0.0,1562651400
Bulgaria,1993,female,15-24 years,34,602700,5.64,Bulgaria1993,,"10,829,710,145",1354,Generation X,0.0,816055800
Bulgaria,1993,male,5-14 years,10,576500,1.73,Bulgaria1993,,"10,829,710,145",1354,Millenials,0.0,780581000
Bulgaria,1993,female,5-14 years,3,546200,0.55,Bulgaria1993,,"10,829,710,145",1354,Millenials,0.0,739554800
Bulgaria,1994,male,75+ years,175,155600,112.47,Bulgaria1994,,"9,697,416,974",1213,G.I. Generation,0.0,188742800
Bulgaria,1994,male,55-74 years,364,876800,41.51,Bulgaria1994,,"9,697,416,974",1213,Silent,0.0,1063558400
Bulgaria,1994,female,75+ years,86,225000,38.22,Bulgaria1994,,"9,697,416,974",1213,G.I. Generation,0.0,272925000
Bulgaria,1994,male,35-54 years,329,1125000,29.24,Bulgaria1994,,"9,697,416,974",1213,Boomers,0.0,1364625000
Bulgaria,1994,female,55-74 years,160,1013800,15.78,Bulgaria1994,,"9,697,416,974",1213,Silent,0.0,1229739400
Bulgaria,1994,male,25-34 years,87,558000,15.59,Bulgaria1994,,"9,697,416,974",1213,Boomers,0.0,676854000
Bulgaria,1994,male,15-24 years,84,629400,13.35,Bulgaria1994,,"9,697,416,974",1213,Generation X,0.0,763462200
Bulgaria,1994,female,35-54 years,103,1158400,8.89,Bulgaria1994,,"9,697,416,974",1213,Boomers,0.0,1405139200
Bulgaria,1994,female,25-34 years,33,547900,6.02,Bulgaria1994,,"9,697,416,974",1213,Boomers,0.0,664602700
Bulgaria,1994,female,15-24 years,30,602800,4.98,Bulgaria1994,,"9,697,416,974",1213,Generation X,0.0,731196400
Bulgaria,1994,male,5-14 years,9,566000,1.59,Bulgaria1994,,"9,697,416,974",1213,Millenials,0.0,686558000
Bulgaria,1994,female,5-14 years,4,536800,0.75,Bulgaria1994,,"9,697,416,974",1213,Millenials,0.0,651138400
Bulgaria,1995,male,75+ years,169,161300,104.77,Bulgaria1995,0.696,"13,063,422,619",1636,G.I. Generation,0.0,263886800
Bulgaria,1995,male,55-74 years,349,866200,40.29,Bulgaria1995,0.696,"13,063,422,619",1636,Silent,0.0,1417103200
Bulgaria,1995,female,75+ years,83,233300,35.58,Bulgaria1995,0.696,"13,063,422,619",1636,G.I. Generation,0.0,381678800
Bulgaria,1995,male,35-54 years,307,1127000,27.24,Bulgaria1995,0.696,"13,063,422,619",1636,Boomers,0.0,1843772000
Bulgaria,1995,female,55-74 years,184,1009300,18.23,Bulgaria1995,0.696,"13,063,422,619",1636,Silent,0.0,1651214800
Bulgaria,1995,male,25-34 years,101,562200,17.97,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X,0.0,919759200
Bulgaria,1995,male,15-24 years,87,627900,13.86,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X,0.0,1027244400
Bulgaria,1995,female,35-54 years,79,1162300,6.8,Bulgaria1995,0.696,"13,063,422,619",1636,Boomers,0.0,1901522800
Bulgaria,1995,female,25-34 years,37,550300,6.72,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X,0.0,900290800
Bulgaria,1995,female,15-24 years,24,601300,3.99,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X,0.0,983726800
Bulgaria,1995,male,5-14 years,7,555500,1.26,Bulgaria1995,0.696,"13,063,422,619",1636,Millenials,0.0,908798000
Bulgaria,1995,female,5-14 years,6,527300,1.14,Bulgaria1995,0.696,"13,063,422,619",1636,Millenials,0.0,862662800
Bulgaria,1996,male,75+ years,191,166200,114.92,Bulgaria1996,,"10,109,612,142",1270,G.I. Generation,0.0,211074000
Bulgaria,1996,male,55-74 years,351,855500,41.03,Bulgaria1996,,"10,109,612,142",1270,Silent,0.0,1086485000
Bulgaria,1996,female,75+ years,94,242600,38.75,Bulgaria1996,,"10,109,612,142",1270,G.I. Generation,0.0,308102000
Bulgaria,1996,male,35-54 years,376,1129300,33.29,Bulgaria1996,,"10,109,612,142",1270,Boomers,0.0,1434211000
Bulgaria,1996,female,55-74 years,168,1002600,16.76,Bulgaria1996,,"10,109,612,142",1270,Silent,0.0,1273302000
Bulgaria,1996,male,25-34 years,91,564800,16.11,Bulgaria1996,,"10,109,612,142",1270,Generation X,0.0,717296000
Bulgaria,1996,male,15-24 years,95,626300,15.17,Bulgaria1996,,"10,109,612,142",1270,Generation X,0.0,795401000
Bulgaria,1996,female,35-54 years,90,1165500,7.72,Bulgaria1996,,"10,109,612,142",1270,Boomers,0.0,1480185000
Bulgaria,1996,female,25-34 years,31,551000,5.63,Bulgaria1996,,"10,109,612,142",1270,Generation X,0.0,699770000
Bulgaria,1996,female,15-24 years,25,599600,4.17,Bulgaria1996,,"10,109,612,142",1270,Generation X,0.0,761492000
Bulgaria,1996,female,5-14 years,7,516300,1.36,Bulgaria1996,,"10,109,612,142",1270,Millenials,0.0,655701000
Bulgaria,1996,male,5-14 years,7,543600,1.29,Bulgaria1996,,"10,109,612,142",1270,Millenials,0.0,690372000
Bulgaria,1997,male,75+ years,168,170100,98.77,Bulgaria1997,,"11,195,612,105",1411,G.I. Generation,0.0,240011100
Bulgaria,1997,male,55-74 years,348,844400,41.21,Bulgaria1997,,"11,195,612,105",1411,Silent,0.0,1191448400
Bulgaria,1997,female,75+ years,95,251000,37.85,Bulgaria1997,,"11,195,612,105",1411,G.I. Generation,0.0,354161000
Bulgaria,1997,male,35-54 years,301,1130700,26.62,Bulgaria1997,,"11,195,612,105",1411,Boomers,0.0,1595417700
Bulgaria,1997,female,55-74 years,198,994900,19.9,Bulgaria1997,,"11,195,612,105",1411,Silent,0.0,1403803900
Bulgaria,1997,male,25-34 years,87,566600,15.35,Bulgaria1997,,"11,195,612,105",1411,Generation X,0.0,799472600
Bulgaria,1997,male,15-24 years,88,625200,14.08,Bulgaria1997,,"11,195,612,105",1411,Generation X,0.0,882157200
Bulgaria,1997,female,35-54 years,103,1168000,8.82,Bulgaria1997,,"11,195,612,105",1411,Boomers,0.0,1648048000
Bulgaria,1997,female,25-34 years,31,550900,5.63,Bulgaria1997,,"11,195,612,105",1411,Generation X,0.0,777319900
Bulgaria,1997,female,15-24 years,29,598000,4.85,Bulgaria1997,,"11,195,612,105",1411,Generation X,0.0,843778000
Bulgaria,1997,male,5-14 years,10,530100,1.89,Bulgaria1997,,"11,195,612,105",1411,Millenials,0.0,747971100
Bulgaria,1997,female,5-14 years,7,504000,1.39,Bulgaria1997,,"11,195,612,105",1411,Millenials,0.0,711144000
Bulgaria,1998,male,75+ years,201,174000,115.52,Bulgaria1998,,"14,630,992,956",1852,G.I. Generation,0.0,322248000
Bulgaria,1998,female,75+ years,131,260000,50.38,Bulgaria1998,,"14,630,992,956",1852,G.I. Generation,0.0,481520000
Bulgaria,1998,male,55-74 years,359,833300,43.08,Bulgaria1998,,"14,630,992,956",1852,Silent,0.0,1543271600
Bulgaria,1998,male,35-54 years,299,1130500,26.45,Bulgaria1998,,"14,630,992,956",1852,Boomers,0.0,2093686000
Bulgaria,1998,male,25-34 years,95,568800,16.7,Bulgaria1998,,"14,630,992,956",1852,Generation X,0.0,1053417600
Bulgaria,1998,female,55-74 years,156,986700,15.81,Bulgaria1998,,"14,630,992,956",1852,Silent,0.0,1827368400
Bulgaria,1998,male,15-24 years,92,623300,14.76,Bulgaria1998,,"14,630,992,956",1852,Generation X,0.0,1154351600
Bulgaria,1998,female,35-54 years,90,1168900,7.7,Bulgaria1998,,"14,630,992,956",1852,Boomers,0.0,2164802800
Bulgaria,1998,female,25-34 years,33,552600,5.97,Bulgaria1998,,"14,630,992,956",1852,Generation X,0.0,1023415200
Bulgaria,1998,female,15-24 years,35,594600,5.89,Bulgaria1998,,"14,630,992,956",1852,Generation X,0.0,1101199200
Bulgaria,1998,male,5-14 years,9,516100,1.74,Bulgaria1998,,"14,630,992,956",1852,Millenials,0.0,955817200
Bulgaria,1998,female,5-14 years,3,490700,0.61,Bulgaria1998,,"14,630,992,956",1852,Millenials,0.0,908776400
Bulgaria,1999,male,75+ years,178,179600,99.11,Bulgaria1999,,"13,495,075,366",1715,G.I. Generation,0.0,308014000
Bulgaria,1999,male,55-74 years,318,822900,38.64,Bulgaria1999,,"13,495,075,366",1715,Silent,0.0,1411273500
Bulgaria,1999,female,75+ years,76,270700,28.08,Bulgaria1999,,"13,495,075,366",1715,G.I. Generation,0.0,464250500
Bulgaria,1999,male,35-54 years,301,1130200,26.63,Bulgaria1999,,"13,495,075,366",1715,Boomers,0.0,1938293000
Bulgaria,1999,male,25-34 years,87,576100,15.1,Bulgaria1999,,"13,495,075,366",1715,Generation X,0.0,988011500
Bulgaria,1999,female,55-74 years,134,978500,13.69,Bulgaria1999,,"13,495,075,366",1715,Silent,0.0,1678127500
